id,type,plan,rarity,limit_break,sp_r,start_b,spp,pb,lb,sp_lb,sp_lb20,n_lb,rest_b,gift_b,date_b,shop_b,class_b,s_guidance,ub,a_ub,m_ub,cb,ssr_cb,m_cb,a_cb,cond_cb,conc_cb,imp_cb,mot_cb,pres_cb,str_cb,fpp_cb,energy_cb,delete,a_delete,m_delete,replace,drink_acq,drink_buy,item_acq,cust,eb,event,char_name,ability1,ability2,ability3,ability4,event1,event2,event3,sig_desc
30040,2,3,3,2,0,0,0,0.075,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Early Summer Rain,Gain +7.5% in Visual Lessons,"At the end of a Visual SP lesson, increase the amount of P points gained by 33%","At the end of a Visual SP lesson, gain +9 Visual","When enhancing a Mental (M) skill card, gain +5 Visual",Signature - Bus Stop in the Rain,Gain +35 Visual,Random Enhance,"Cost: -5\nSwap to Preservation (stage 2)\nGain +3 (+4) Full Power\nNext turn, all the card in hand are enhanced\nOnce per lesson (cannot be duplicated)"
30040,2,3,3,3,0,0,0,0.08,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Early Summer Rain,Gain +8.0% in Visual Lessons,"At the end of a Visual SP lesson, increase the amount of P points gained by 33%","At the end of a Visual SP lesson, gain +9 Visual","When enhancing a Mental (M) skill card, gain +7 Visual",Signature - Bus Stop in the Rain,Gain +35 Visual,Random Enhance,"Cost: -5\nSwap to Preservation (stage 2)\nGain +3 (+4) Full Power\nNext turn, all the card in hand are enhanced\nOnce per lesson (cannot be duplicated)"
30040,2,3,3,4,0,0,0,0.085,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Early Summer Rain,Gain +8.5% in Visual Lessons,"At the end of a Visual SP lesson, increase the amount of P points gained by 33%","At the end of a Visual SP lesson, gain +13 Visual","When enhancing a Mental (M) skill card, gain +7 Visual",Signature - Bus Stop in the Rain,Gain +40 Visual,Random Enhance,"Cost: -5\nSwap to Preservation (stage 2)\nGain +3 (+4) Full Power\nNext turn, all the card in hand are enhanced\nOnce per lesson (cannot be duplicated)"
30041,2,0,3,0,0,48,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Go into it as if it were a job,Gain +48 Visual at the start of the produce,Gain +20 P points at the start of the produce,"At the end of a Visual Lesson, gain +3 Visual","When acquiring a Mental (M) skill card, gain +1 Visual",Signature - The new student council is born,Gain +30 Visual,Trouble Remove,Cost: -5 (-4)\nStarts in your hand on the first turn of the lesson/exam\nGain +2 (+4) turns of Damage Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated
30041,2,0,3,1,0,51,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Go into it as if it were a job,Gain +51 Visual at the start of the produce,Gain +20 P points at the start of the produce,"At the end of a Visual Lesson, gain +3 Visual","When acquiring a Mental (M) skill card, gain +1 Visual",Signature - The new student council is born,Gain +35 Visual,Trouble Remove,Cost: -5 (-4)\nStarts in your hand on the first turn of the lesson/exam\nGain +2 (+4) turns of Damage Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated
30041,2,0,3,2,0,54,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Go into it as if it were a job,Gain +54 Visual at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Visual Lesson, gain +3 Visual","When acquiring a Mental (M) skill card, gain +1 Visual",Signature - The new student council is born,Gain +35 Visual,Trouble Remove,Cost: -5 (-4)\nStarts in your hand on the first turn of the lesson/exam\nGain +2 (+4) turns of Damage Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated
30041,2,0,3,3,0,57,30,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Go into it as if it were a job,Gain +57 Visual at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Visual Lesson, gain +3 Visual","When acquiring a Mental (M) skill card, gain +2 Visual",Signature - The new student council is born,Gain +35 Visual,Trouble Remove,Cost: -5 (-4)\nStarts in your hand on the first turn of the lesson/exam\nGain +2 (+4) turns of Damage Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated
30041,2,0,3,4,0,60,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Go into it as if it were a job,Gain +60 Visual at the start of the produce,Gain +30 P points at the start of the produce,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a Mental (M) skill card, gain +2 Visual",Signature - The new student council is born,Gain +40 Visual,Trouble Remove,Cost: -5 (-4)\nStarts in your hand on the first turn of the lesson/exam\nGain +2 (+4) turns of Damage Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated
30042,3,0,3,0,10.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its the Autumn of Gourmet,Maximum Stamina increased by +9,"Gain +10.5% chance of Vocal, Dance and Visual SP lessons","At the end of a lesson, gain +16.5% P points",Gain +30 P points at the start of the produce,Signature - What a great meal,Gain +10 Stamina,Select Remove,"When Shop is selected, gain a 20% discount on all items"
30042,3,0,3,1,10.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its the Autumn of Gourmet,Maximum Stamina increased by +9,"Gain +10.5% chance of Vocal, Dance and Visual SP lessons","At the end of a lesson, gain +16.5% P points",Gain +30 P points at the start of the produce,Signature - What a great meal,Gain +12 Stamina,Select Remove,"When Shop is selected, gain a 20% discount on all items"
30042,3,0,3,2,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its the Autumn of Gourmet,Maximum Stamina increased by +9,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a lesson, gain +16.5% P points",Gain +30 P points at the start of the produce,Signature - What a great meal,Gain +12 Stamina,Select Remove,"When Shop is selected, gain a 20% discount on all items"
30042,3,0,3,3,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its the Autumn of Gourmet,Maximum Stamina increased by +9,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a lesson, gain +22% P points",Gain +30 P points at the start of the produce,Signature - What a great meal,Gain +12 Stamina,Select Remove,"When Shop is selected, gain a 20% discount on all items"
30042,3,0,3,4,14,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its the Autumn of Gourmet,Maximum Stamina increased by +9,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a lesson, gain +22% P points",Gain +40 P points at the start of the produce,Signature - What a great meal,Gain +14 Stamina,Select Remove,"When Shop is selected, gain a 20% discount on all items"
30043,3,0,3,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proud of my student,Maximum Stamina increased by +6,"Gain +10.5% chance of Vocal, Dance and Visual SP lessons","At the end of a SP lesson, gain +3 Stamina","At the end of a test, gain +6 Stamina (once per produce)",Signature - Proof of trust,Gain +10 Stamina,Select Enhance,At the end of an Date recover +9 Stamina
30043,3,0,3,1,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proud of my student,Maximum Stamina increased by +7,"Gain +10.5% chance of Vocal, Dance and Visual SP lessons","At the end of a SP lesson, gain +3 Stamina","At the end of a test, gain +6 Stamina (once per produce)",Signature - Proof of trust,Gain +12 Stamina,Select Enhance,At the end of an Date recover +9 Stamina
30043,3,0,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proud of my student,Maximum Stamina increased by +8,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a SP lesson, gain +3 Stamina","At the end of a test, gain +6 Stamina (once per produce)",Signature - Proof of trust,Gain +12 Stamina,Select Enhance,At the end of an Date recover +9 Stamina
30043,3,0,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proud of my student,Maximum Stamina increased by +9,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a SP lesson, gain +4 Stamina","At the end of a test, gain +6 Stamina (once per produce)",Signature - Proof of trust,Gain +12 Stamina,Select Enhance,At the end of an Date recover +9 Stamina
30043,3,0,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proud of my student,Maximum Stamina increased by +9,"Gain +14% chance of Vocal, Dance and Visual SP lessons","At the end of a SP lesson, gain +4 Stamina","At the end of a test, gain +8 Stamina (once per produce)",Signature - Proof of trust,Gain +14 Stamina,Select Enhance,At the end of an Date recover +9 Stamina
30044,0,1,3,0,21,0,0,0.065,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Once more, from the start!",Gain +6.5% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +13 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Practice resumes!,Gain +30 Vocal,Random Enhance,Cost: -3\nGain +1 (+3) Good Shape\nReplace all skill cards in hands\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30044,0,1,3,1,21,0,0,0.07,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Once more, from the start!",Gain +7.0% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +13 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Practice resumes!,Gain +35 Vocal,Random Enhance,Cost: -3\nGain +1 (+3) Good Shape\nReplace all skill cards in hands\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30044,0,1,3,2,28,0,0,0.075,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Once more, from the start!",Gain +7.5% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +13 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Practice resumes!,Gain +35 Vocal,Random Enhance,Cost: -3\nGain +1 (+3) Good Shape\nReplace all skill cards in hands\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30044,0,1,3,3,28,0,0,0.08,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Once more, from the start!",Gain +8.0% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +17 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Practice resumes!,Gain +35 Vocal,Random Enhance,Cost: -3\nGain +1 (+3) Good Shape\nReplace all skill cards in hands\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30044,0,1,3,4,28,0,0,0.085,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Once more, from the start!",Gain +8.5% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +17 Vocal","At the end of a Class or Business, gain +7 Vocal",Signature - Practice resumes!,Gain +40 Vocal,Random Enhance,Cost: -3\nGain +1 (+3) Good Shape\nReplace all skill cards in hands\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30045,1,0,3,0,0,0,0,0.065,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"This is us, for 3 years",Gain +6.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Amazing Baton,Gain +30 Dance,Random Enhance,"At the end of a class or business, gain +20 P Points and +2 Stamina"
30045,1,0,3,1,0,0,0,0.07,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"This is us, for 3 years",Gain +7.0% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Amazing Baton,Gain +35 Dance,Random Enhance,"At the end of a class or business, gain +20 P Points and +2 Stamina"
30045,1,0,3,2,0,0,0,0.075,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"This is us, for 3 years",Gain +7.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Amazing Baton,Gain +35 Dance,Random Enhance,"At the end of a class or business, gain +20 P Points and +2 Stamina"
30045,1,0,3,3,0,0,0,0.08,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"This is us, for 3 years",Gain +8.0% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","At the end of a Dance SP lesson, gain +17 Dance","At the end of a Class or Business, gain +5 Dance",Signature - Amazing Baton,Gain +35 Dance,Random Enhance,"At the end of a class or business, gain +20 P Points and +2 Stamina"
30045,1,0,3,4,0,0,0,0.085,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"This is us, for 3 years",Gain +8.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","At the end of a Dance SP lesson, gain +17 Dance","At the end of a Class or Business, gain +7 Dance",Signature - Amazing Baton,Gain +40 Dance,Random Enhance,"At the end of a class or business, gain +20 P Points and +2 Stamina"
30046,0,3,3,0,21,0,0,0.065,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Alright everyone, together now",Gain +6.5% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +5 Stamina",At the end of an outing gain +11 Vocal,Signature - A whole lot!,Gain +30 Vocal,Random Enhance,"When Vocal is 400+, if you acquire a skill card with a Preservation effect, select and enhance a skill card"
30046,0,3,3,1,21,0,0,0.07,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Alright everyone, together now",Gain +7.0% in Vocal Lessons,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +5 Stamina",At the end of an outing gain +11 Vocal,Signature - A whole lot!,Gain +35 Vocal,Random Enhance,"When Vocal is 400+, if you acquire a skill card with a Preservation effect, select and enhance a skill card"
30046,0,3,3,2,28,0,0,0.075,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Alright everyone, together now",Gain +7.5% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +5 Stamina",At the end of an outing gain +11 Vocal,Signature - A whole lot!,Gain +35 Vocal,Random Enhance,"When Vocal is 400+, if you acquire a skill card with a Preservation effect, select and enhance a skill card"
30046,0,3,3,3,28,0,0,0.08,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Alright everyone, together now",Gain +8.0% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Stamina",At the end of an outing gain +11 Vocal,Signature - A whole lot!,Gain +35 Vocal,Random Enhance,"When Vocal is 400+, if you acquire a skill card with a Preservation effect, select and enhance a skill card"
30046,0,3,3,4,28,0,0,0.085,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Alright everyone, together now",Gain +8.5% in Vocal Lessons,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal SP lesson, gain +7 Stamina",At the end of an outing gain +15 Vocal,Signature - A whole lot!,Gain +40 Vocal,Random Enhance,"When Vocal is 400+, if you acquire a skill card with a Preservation effect, select and enhance a skill card"
30047,2,3,3,0,0,0,0,0.065,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,30,Valentine Meeting in Progress!,Gain +6.5% in Visual Lessons,"When a skill card is deleted, gain +8 Visual","When enhancing an Active (A) skill card, gain +7 Visual","At the end of a Visual SP lesson, gain +13 Visual",Signature - Operation Valentine!,Gain +30 Visual,Random Enhance,"Cost: -3 (-2) (Red)\nGain +4 (+8) Shield\nSwap to Preservation\nAt the start of the next two turns, swap to Preservation\nOnce per lesson (cannot be duplicated)"
30047,2,3,3,1,0,0,0,0.07,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,35,Valentine Meeting in Progress!,Gain +7.0% in Visual Lessons,"When a skill card is deleted, gain +8 Visual","When enhancing an Active (A) skill card, gain +7 Visual","At the end of a Visual SP lesson, gain +13 Visual",Signature - Operation Valentine!,Gain +35 Visual,Random Enhance,"Cost: -3 (-2) (Red)\nGain +4 (+8) Shield\nSwap to Preservation\nAt the start of the next two turns, swap to Preservation\nOnce per lesson (cannot be duplicated)"
30047,2,3,3,2,0,0,0,0.075,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,35,Valentine Meeting in Progress!,Gain +7.5% in Visual Lessons,"When a skill card is deleted, gain +11 Visual","When enhancing an Active (A) skill card, gain +7 Visual","At the end of a Visual SP lesson, gain +13 Visual",Signature - Operation Valentine!,Gain +35 Visual,Random Enhance,"Cost: -3 (-2) (Red)\nGain +4 (+8) Shield\nSwap to Preservation\nAt the start of the next two turns, swap to Preservation\nOnce per lesson (cannot be duplicated)"
30047,2,3,3,3,0,0,0,0.08,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,35,Valentine Meeting in Progress!,Gain +8.0% in Visual Lessons,"When a skill card is deleted, gain +11 Visual","When enhancing an Active (A) skill card, gain +9 Visual","At the end of a Visual SP lesson, gain +13 Visual",Signature - Operation Valentine!,Gain +35 Visual,Random Enhance,"Cost: -3 (-2) (Red)\nGain +4 (+8) Shield\nSwap to Preservation\nAt the start of the next two turns, swap to Preservation\nOnce per lesson (cannot be duplicated)"
30047,2,3,3,4,0,0,0,0.085,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,40,Valentine Meeting in Progress!,Gain +8.5% in Visual Lessons,"When a skill card is deleted, gain +11 Visual","When enhancing an Active (A) skill card, gain +9 Visual","At the end of a Visual SP lesson, gain +17 Visual",Signature - Operation Valentine!,Gain +40 Visual,Random Enhance,"Cost: -3 (-2) (Red)\nGain +4 (+8) Shield\nSwap to Preservation\nAt the start of the next two turns, swap to Preservation\nOnce per lesson (cannot be duplicated)"
30048,0,2,3,0,21,48,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,I will definitely give you one!,Gain +48 Vocal at the start of the produce,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal",At the end of an outing gain +11 Vocal,Signature - Big Love Onee-sama,Gain +30 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nWhen using an Active (A) card, gain Score increased by 50% for 1 turn and gain +2 Energy (Motivation is applied 1.3 times)\nOnce per lesson"
30048,0,2,3,1,21,51,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I will definitely give you one!,Gain +51 Vocal at the start of the produce,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal",At the end of an outing gain +11 Vocal,Signature - Big Love Onee-sama,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nWhen using an Active (A) card, gain Score increased by 50% for 1 turn and gain +2 Energy (Motivation is applied 1.3 times)\nOnce per lesson"
30048,0,2,3,2,28,54,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I will definitely give you one!,Gain +54 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal",At the end of an outing gain +11 Vocal,Signature - Big Love Onee-sama,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nWhen using an Active (A) card, gain Score increased by 50% for 1 turn and gain +2 Energy (Motivation is applied 1.3 times)\nOnce per lesson"
30048,0,2,3,3,28,57,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I will definitely give you one!,Gain +57 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +6 Vocal",At the end of an outing gain +11 Vocal,Signature - Big Love Onee-sama,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nWhen using an Active (A) card, gain Score increased by 50% for 1 turn and gain +2 Energy (Motivation is applied 1.3 times)\nOnce per lesson"
30048,0,2,3,4,28,60,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,I will definitely give you one!,Gain +60 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +6 Vocal",At the end of an outing gain +15 Vocal,Signature - Big Love Onee-sama,Gain +40 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nWhen using an Active (A) card, gain Score increased by 50% for 1 turn and gain +2 Energy (Motivation is applied 1.3 times)\nOnce per lesson"
30049,1,2,3,0,21,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,I love you girls,Gain +48 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When enhancing a Mental (M) skill card, gain +7 Dance",Signature - A friendship record,Gain +30 Dance,Random Enhance,"When Dance is 700+, if you acquire a skill card with a Good Impression effect, select and enhance a skill card\nTwice per produce"
30049,1,2,3,1,21,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I love you girls,Gain +51 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When enhancing a Mental (M) skill card, gain +7 Dance",Signature - A friendship record,Gain +35 Dance,Random Enhance,"When Dance is 700+, if you acquire a skill card with a Good Impression effect, select and enhance a skill card\nTwice per produce"
30049,1,2,3,2,28,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I love you girls,Gain +54 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When enhancing a Mental (M) skill card, gain +7 Dance",Signature - A friendship record,Gain +35 Dance,Random Enhance,"When Dance is 700+, if you acquire a skill card with a Good Impression effect, select and enhance a skill card\nTwice per produce"
30049,1,2,3,3,28,57,0,0,0,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,I love you girls,Gain +57 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When enhancing a Mental (M) skill card, gain +7 Dance",Signature - A friendship record,Gain +35 Dance,Random Enhance,"When Dance is 700+, if you acquire a skill card with a Good Impression effect, select and enhance a skill card\nTwice per produce"
30049,1,2,3,4,28,60,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,I love you girls,Gain +60 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When enhancing a Mental (M) skill card, gain +9 Dance",Signature - A friendship record,Gain +40 Dance,Random Enhance,"When Dance is 700+, if you acquire a skill card with a Good Impression effect, select and enhance a skill card\nTwice per produce"
30050,2,3,3,0,21,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,It's the start of a new life,Gain +48 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a skill card with a Preservation effect, gain +3 Visual",Signature - The Seriousness of Strength,Gain +30 Visual,Random Enhance,"At the end of an outing, if Visual is 400+, gain +15 Visual and choose a card to replace with a different skill card"
30050,2,3,3,1,21,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,It's the start of a new life,Gain +51 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a skill card with a Preservation effect, gain +3 Visual",Signature - The Seriousness of Strength,Gain +35 Visual,Random Enhance,"At the end of an outing, if Visual is 400+, gain +15 Visual and choose a card to replace with a different skill card"
30050,2,3,3,2,28,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,It's the start of a new life,Gain +54 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a skill card with a Preservation effect, gain +3 Visual",Signature - The Seriousness of Strength,Gain +35 Visual,Random Enhance,"At the end of an outing, if Visual is 400+, gain +15 Visual and choose a card to replace with a different skill card"
